attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Aroma,Unnamed: 7,Profumo,Sapore,Texture,Struttura della Pasta,Colore della Pasta,Spessore della Crosta
Spessore_della_Crosta,TN311_2018-09-26,,TN311,C0G,TG_05,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.6
Spessore_della_Crosta,TN311_2018-09-26,,TN311,C0G,TG_11,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.6
Spessore_della_Crosta,TN311_2018-09-26,,TN311,C0G,TG_12,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.3
Spessore_della_Crosta,TN311_2018-09-26,297.0,TN311,C0G,TG_13,2018-09-26,2018.0,OK,"La crosta è fine ma presenta un'unghia evidente di colore bruno, non conforme alle attese per la stagionatura del Grana Trentino DOP.",Crosta fine ma con unghia evidente di colore bruno,Crosta fine ma con unghia evidente di colore bruno,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.8
Spessore_della_Crosta,TN311_2018-09-26,298.0,TN311,C0G,TG_15,2018-09-26,2018.0,FUORI_ATTRIBUTO,Spessore di 10 mm.,nella norma mm,10 mm,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.2
Spessore_della_Crosta,TN311_2018-09-26,299.0,TN311,C0G,TG_19,2018-09-26,2018.0,FUORI_ATTRIBUTO,Spessore di 9-10 mm.,nella norma 10 mm,9 10 mm,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.7
Spessore_della_Crosta,TN311_2018-09-26,,TN311,C0G,TG_20,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.1
Spessore_della_Crosta,TN311_2018-09-26,300.0,TN311,C0G,TG_24,2018-09-26,2018.0,FUORI_ATTRIBUTO,Mediamente 11 mm.,Mediamente 11,Mediamente 11,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.6
Spessore_della_Crosta,TN311_2018-09-26,301.0,TN311,C0G,TG_26,2018-09-26,2018.0,OK,La crosta presenta spigoli fini e ben definiti.,Fine ok spigoli,Fine ok spigoli,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.9
Spessore_della_Crosta,TN313_2018-09-26,302.0,TN313,C0H,Q_09,2018-09-26,2018.0,OK,"Lo spessore della crosta è più evidente negli angoli, misurando 0,8 mm.","0,8 più evidente negli angoli","0,8 più evidente negli angoli",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.9
Spessore_della_Crosta,TN313_2018-09-26,,TN313,C0H,Q_10,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.0
Spessore_della_Crosta,TN313_2018-09-26,303.0,TN313,C0H,TG_04,2018-09-26,2018.0,OK,"In alcune aree, lo spessore della crosta è inferiore ai 10 mm.",A tratti inferiore ai 10 mm,A tratti inferiore ai 10 mm,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.8
Spessore_della_Crosta,TN313_2018-09-26,,TN313,C0H,TG_05,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,5.7
Spessore_della_Crosta,TN313_2018-09-26,,TN313,C0H,TG_11,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,8.0
Spessore_della_Crosta,TN313_2018-09-26,,TN313,C0H,TG_12,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.5
Spessore_della_Crosta,TN313_2018-09-26,304.0,TN313,C0H,TG_13,2018-09-26,2018.0,OK,"La crosta è marcata sugli angoli, con angoli ben definiti.",Crosta marcata sugli angoli,Crosta marcata sugli angoli,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.0
Spessore_della_Crosta,TN313_2018-09-26,305.0,TN313,C0H,TG_15,2018-09-26,2018.0,OK,Lo spessore della crosta è poco più di 10 mm.,Poco più di 10 mm,Poco più di 10 mm,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.6
Spessore_della_Crosta,TN313_2018-09-26,306.0,TN313,C0H,TG_19,2018-09-26,2018.0,OK,"Lo spessore della crosta è di 10 mm, conforme alle aspettative per la stagionatura del Grana Trentino DOP.",nella norma,10,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.6
Spessore_della_Crosta,TN313_2018-09-26,,TN313,C0H,TG_20,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.9
Spessore_della_Crosta,TN313_2018-09-26,307.0,TN313,C0H,TG_24,2018-09-26,2018.0,OK,"La crosta del campione è fine, conforme alle attese per la stagionatura del Grana Trentino DOP.",Fine..,Fine..,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,8.7
Spessore_della_Crosta,TN313_2018-09-26,308.0,TN313,C0H,TG_26,2018-09-26,2018.0,FUORI_ATTRIBUTO,Media di 1 mm.,Media 1,Media 1 ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P5a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P5b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.0
Spessore_della_Crosta,TN330_2018-09-26,309.0,TN330,C0Q,Q_09,2018-09-26,2018.0,OK,"Lo spessore della crosta è di 0,6 mm su un lato e 1,2 mm sull'altro.","0,6 su 1 lato 1,2 sull'altro","0,6 su 1 lato 1,2 sull'altro ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.2
Spessore_della_Crosta,TN330_2018-09-26,,TN330,C0Q,Q_10,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,7.5
Spessore_della_Crosta,TN330_2018-09-26,310.0,TN330,C0Q,TG_04,2018-09-26,2018.0,FUORI_ATTRIBUTO,Sempre attorno a 1 cm.,Sempre sul a 1 cm,Sempre sul a 1 cm,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.2
Spessore_della_Crosta,TN330_2018-09-26,,TN330,C0Q,TG_05,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.6
Spessore_della_Crosta,TN330_2018-09-26,,TN330,C0Q,TG_11,2018-09-26,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,8.2
Spessore_della_Crosta,TN330_2018-09-26,311.0,TN330,C0Q,TG_12,2018-09-26,2018.0,OK,"La sottocrosta è poco evidente, con un limite sfumato.",sottocrostarosta poco evidente,Sottocrosta poco evidente,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-26\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,,,,,,,,6.5
