sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN338_2021-02-17,2020,TN338,2021-02-17,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-17_Seduta_22/P6_TN338_621_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-17_Seduta_22/P6_TN338_621_GRANA_A.bmp,"Il profumo è caratterizzato da una buona intensità, con note di pane e tostatura, anche se è presente un difetto di bruciato. L'aroma si presenta complesso, mentre la texture è piacevole. La struttura della pasta risulta disidratata sotto un piatto, con un colore che suscita qualche dubbio, evidenziando una chiazza rosata e una tonalità non paglierina, ma forse appena più ossidata al centro. Lo spessore della crosta appare più spesso nei piatti.",6,4,1060,2026-03-09T18:04:34.952803
TN323_2019-03-06,2018,TN323,2019-03-06,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"Il profumo è caratterizzato da note di latte cotto e un leggero sentore animale, con sfumature di tostato e verdura lessa, risultando nel complesso buono. Il sapore si presenta dolce forte con una moderata salinità e una piccantezza pronunciata, accompagnato da una leggera nota amara, creando un equilibrio interessante. L'aroma è intenso, con predominanza di sentori animali e di burro fuso, che si fondono con note di formaggio cotto. La texture è eccellente, con una forte friabilità e solubilità, arricchita da cristalli ben percepibili. La struttura della pasta è regolare, con una frattura molto buona e una microocchiatura diffusa, mentre il colore della pasta è giallo chiaro e uniforme. Lo spessore della crosta è medio, con una misura di circa 8 mm.",7,10,1686,2026-03-09T18:04:44.810260
TN310_2019-02-20,2018,TN310,2019-02-20,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P1a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P1a_310_grana.bmp,"Il profumo è vegetale balsamico, con buona intensità e sentori lattei, anche se poco freschi, che richiamano il burro e la panna. Si percepiscono note di crosta di formaggio e un leggero aroma di erbaceo e fermentato, ma nel complesso risulta debole e poco percettibile. Il sapore è salato e acidulo, con una piccola nota di piccantezza e una dolcezza medio bassa; la persistenza è bassa e l'equilibrio non è ottimale. L'aroma si presenta piuttosto neutro, con richiami al formaggio cotto e note aromatiche più tipiche del nostrano. La texture è morbida e asciutta, con cristalli poco presenti e una certa pastosità, mentre la struttura della pasta mostra una frattura irregolare con striature nella grana. Il colore della pasta è giallo carico, omogeneo e saturo. La crosta è sottile, con una sottocrosta poco evidente.",7,10,1887,2026-03-09T18:04:50.348658
TN316_2021-02-03,2020,TN316,2021-02-03,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P4_TN316_885_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P4_TN316_885_GRANA_A.bmp,"Il profumo è caratterizzato da una moderata intensità, con note di burro cotto e sentori di kiwi e mela. Il sapore presenta un piacevole contrasto, mentre l'aroma richiama nuovamente il burro cotto. La texture è compatta, con un interessante contrasto tra umidità e untuosità. La struttura della pasta mostra troppe microocchiature, alcune anche di dimensioni considerevoli, con microocchiature fino a 5 mm e numerosi occhi di circa 4 mm. Il colore della pasta presenta lievi macchie rosate.",6,6,1088,2026-03-09T18:04:53.854030
TN313_2019-11-06,2019,TN313,2019-11-06,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-11-06_Seduta_10/P3a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-11-06_Seduta_10/P3a_TN313_Grana.bmp,Il profumo è caratterizzato da un alito di caffè. La texture si presenta non granulosa. Il colore della pasta mostra un alone rosa centrale.,3,2,869,2026-03-09T18:04:55.372899
TN330_2022-05-11,2021,TN330,2022-05-11,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-05-11_Seduta_25/P5a_TN330_543_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-05-11_Seduta_25/P5a_TN330_543_Grana.bmp,"Il profumo è caratterizzato da una nota di polvere, che si presenta in modo evidente. La texture è asciutta, conferendo una sensazione di compattezza al formaggio. Lo spessore della crosta presenta evidenti difetti, con macchie nere sullo scalzo e la presenza di tare nella crosta e sottocrosta — difetto.",3,4,941,2026-03-09T18:04:57.909645
TN319_2020-01-22,2019,TN319,2020-01-22,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P4a_TN319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P4a_TN319_Grana.bmp,"Il profumo è caratterizzato da una buona intensità, con note di lievito e un accenno di caramello all'apertura. Il sapore risulta complessivamente positivo, sebbene alcuni panelisti lo considerino povero, con una mancanza di sale e dolcezza. L'aroma appare più povero rispetto all'olfatto. La texture è poco friabile e granulosa, cedevole e con cristalli assenti, mentre la struttura della pasta si presenta ruvida e gessata, con una frattura bella e una certa carolatura sotto un piatto. Il colore della pasta tende al chiaro. Lo spessore della crosta è molto sottile, ma risulta concessa verso il centro.",7,6,1234,2026-03-09T18:05:01.442587
TN323_2019-01-23,2018,TN323,2019-01-23,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P6a_323_grana.bmp,"Il profumo è caratterizzato da note di stalla e fermentato, con accenni di burro fuso e tostato, ma presenta anche un difetto di cipolla sgradevole — difetto. Il sapore risulta dolce e poco sapido, con una leggera acidità e piccantezza eccessiva — difetto. L'aroma è a tratti putrido e marcio, con sentori di crosta e brodo di carne, accompagnati da note rancide — difetto. La texture è cedevole e poco granulosa, con una microstruttura scarsa e cristalli non percepiti. La struttura della pasta è dura e compatta, con una grana finissima e una friabilità moderata. Il colore della pasta è giallo carico, uniforme ma eccessivamente intenso. Lo spessore della crosta è molto spessa, con misure variabili tra 11 e 15 mm.",7,10,1829,2026-03-09T18:05:06.678872
TN326_2020-01-29,2019,TN326,2020-01-29,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P6a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P6a_TN326_Grana.bmp,"Il profumo è caratterizzato da una buona intensità, con sentori lattei e note di burro cotto e formaggio cotto. Il sapore si presenta equilibrato e completo, con una dolcezza ben percepita. La texture è poco friabile, mentre il colore della pasta mostra differenze minime, con un sottocrosta tendente al rosato che colora anche parte della pasta circostante.",4,3,1001,2026-03-09T18:05:09.197908
TN302_2019-12-11,2019,TN302,2019-12-11,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P1a_TN302_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P1a_TN302_Grana.bmp,"Il profumo è caratterizzato da un sentore di fieno greco. Il sapore risulta troppo piatto rispetto alle altre sensazioni, evidenziando una mancanza di complessità. La texture è poco granulosa e deformabile, con assenza di cristalli e grana.",4,4,949,2026-03-09T18:05:11.371457
TN305_2020-12-09,2020,TN305,2020-12-09,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-09_Seduta_14/P2_TN305_463_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-09_Seduta_14/P2_TN305_463_GRANA_A.bmp,"Il profumo è assente. Il sapore presenta una leggera prevalenza, ma non risulta tipico del grana. L'aroma è molto leggero. La texture è molto compatta, mentre la struttura della pasta appare poco granulosa, con una parte centrale definita pessima e leggere fessure che suggeriscono una possibile stiratura.",4,4,955,2026-03-09T18:05:14.265940
TN338_2020-01-08,2019,TN338,2020-01-08,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P6a_TN338_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P6a_TN338_Grana.bmp,Il profumo è leggero. Il sapore presenta un eccesso di sale — difetto. La texture non presenta cristalli.,3,2,861,2026-03-09T18:05:15.767884
TN302_2020-09-23,2020,TN302,2020-09-23,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-23_Seduta_04/P1a_TN302_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-23_Seduta_04/P1a_TN302_Grana.bmp,"Il profumo è intenso, con note che richiamano il pecorino. Il sapore si presenta poco intenso ma equilibrato, anche se risulta appena troppo salato, e non rispecchia completamente le aspettative per un grana di 18-20 mesi. La texture è percepita come priva di corpo, mentre la struttura della pasta mostra una lieve microocchiatura non diffusa e una grana molto grossolana in alcune aree, con segni di una non completa formazione verso lo scalzo. Il colore della pasta è molto carico. La crosta presenta un colore tenue, con un leggero sottocrosta carico.",6,5,1136,2026-03-09T18:05:19.086301
TN305_2019-04-03,2018,TN305,2019-04-03,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-04-03/P1a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-04-03/P1a_305_grana.bmp,"Il profumo è caratterizzato da note di latte cotto e burro sciolto, con un'intensità leggera e vegetale, risultando nel complesso buono. Il sapore presenta un'acidità e piccantezza leggera, con un buon equilibrio, sebbene risulti leggermente salato e non molto salato, mantenendo un umami ben presente. L'aroma si distingue per sentori di latte cotto e burro fuso, con una leggera intensità. La texture è umida e molle, con una certa adesività e pochi cristalli, risultando nella norma inferiore. La struttura della pasta mostra fratture irregolari e microocchiature, con una certa disomogeneità. Il colore della pasta è carico al centro, con una leggera rosatura e variazioni di tonalità. Lo spessore della crosta è medio, con una sfumatura evidente.",7,11,1961,2026-03-09T18:05:25.051433
TN323_2021-02-10,2020,TN323,2021-02-10,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-10_Seduta_21/P5_TN323_892_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-10_Seduta_21/P5_TN323_892_GRANA_A.bmp,"Il profumo è caratterizzato inizialmente da note di stalla, che si attenuano nel tempo. La texture si presenta con una bella struttura, caratterizzata da una grana omogenea e una frattura netta, accompagnata da una microocchiatura diffusa molto fine, quasi trascurabile. Il colore della pasta mostra un alone centrale giallo verde con macchie scure. Lo spessore della crosta è descritto come brutto e presenta un scalzo non uniforme.",4,8,1063,2026-03-09T18:05:28.022964
TN307_2020-11-25,2020,TN307,2020-11-25,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-11-25_Seduta_12/P3_TN307_543_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-11-25_Seduta_12/P3_TN307_543_GRANA_A.bmp,"Il profumo è caratterizzato da note di nocciola. Il sapore risulta sgraziato, con una piccola venatura amara nel finale, evidenziando una piccantezza/amarezza eccessiva — difetto. La texture presenta una struttura striata al centro, con una maggiore riuscita altrove e la presenza di qualche piccolissimo occhio. Il colore della pasta è giallo carico, con macchie o aloni nocciola e un alone centrale rosato, accompagnato da un paio di punti neri, probabilmente dovuti a sporcizia.",4,4,1062,2026-03-09T18:05:33.003301
TN330_2019-01-16,2018,TN330,2019-01-16,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P5a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P5a_330_grana.bmp,"Il profumo è mediamente intenso, con note di latte bruciato, panna e un leggero sentore di affumicato, accompagnato da fragranze di frutta e fiori. Il sapore risulta equilibrato, con una dolcezza di fondo e una scarsa sapidità, mentre prevalgono note di salato e acido, con una leggera piccantezza. L'aroma presenta note di emmental e burro fuso, ma risulta poco complesso e caratteristico, con un commento di difetto. La texture è asciutta e granulosa, con scarsa solubilità e residui in bocca che possono risultare quasi fastidiosi. La struttura della pasta mostra una frattura irregolare con una grana grossa, mentre il colore della pasta è chiaro e abbastanza uniforme, con sfumature paglierine e zone più cariche. Lo spessore della crosta è medio, variando tra 1 e 2 cm, con una certa disomogeneità.",7,11,1883,2026-03-09T18:05:39.063603
TN302_2019-01-30,2018,TN302,2019-01-30,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P1a_302_grana.bmp,"Il profumo è caratterizzato da note di burro fuso, brodo vegetale e panna intensa, con accenni di cioccolato fondente. Il sapore si presenta equilibrato, con una leggera salinità e una nota amara, sebbene alcuni panelisti segnalino eccessi di amaro e salato — difetto. L'aroma è ricco di panna e burro fuso, con un tocco di cipolla e cavolfiore. La texture risulta morbida e poco grana, con cristalli presenti ma non predominanti, e una sensazione di liquefazione nel finale di bocca. La struttura della pasta mostra una frattura irregolare e una grana non omogenea, con lievi striature e microocchiature. Il colore della pasta è giallo carico al centro, con un alone più chiaro verso l'esterno e zone verdastre, risultando non omogeneo. Lo spessore della crosta varia, con una media di 10-12 mm e una parte centrale leggermente più spessa.",7,8,1735,2026-03-09T18:05:46.523132
TN305_2018-09-19,2018,TN305,2018-09-19,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P2a_305_grana.bmp,"Il profumo è poco intenso e complesso, con note di formaggio nostrano e sentori di burro fuso e tostato, accompagnati da delicate sfumature di frutta tropicale leggermente fermentata. Il sapore si presenta dolce e sapido, con una contenuta piccantezza e un pizzico di amarezza, sebbene alcuni panelisti abbiano riscontrato un eccesso di salinità. La texture è ben friabile, con una struttura fine che si scioglie in bocca, arricchita da cristalli percepibili. La struttura della pasta risulta non omogenea e stirata, con una grana grossolana e fratture evidenti. Il colore della pasta è disomogeneo, con un giallo carico accentuato al centro e zone più chiare verso i bordi. Lo spessore della crosta è nella media, con una consistenza poco regolare e variazioni di spessore.",6,10,1629,2026-03-09T18:05:51.983163
TN316_2022-05-18,2021,TN316,2022-05-18,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-05-18_Seduta_26/P4a_TN316_761_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-05-18_Seduta_26/P4a_TN316_761_grana.bmp,"Il profumo è intrigante. Il sapore si presenta equilibrato e complesso, mentre l'aroma risulta interessante e duraturo. La texture è caratterizzata da una durezza positiva, che evidenzia una bella espressione.",4,1,929,2026-03-09T18:05:54.096124
TN323_2022-06-08,2021,TN323,2022-06-08,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-06-08_Seduta_28/P5a_TN323_123_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-06-08_Seduta_28/P5a_TN323_123_Grana.bmp,"Il profumo è caratterizzato da note di radici fresche. L'aroma risulta debole, con una sfumatura mentolata. La struttura della pasta presenta una fessura grossa, che ne compromette l'aspetto. Il colore della pasta mostra un leggerissimo alone rosa centrale.",4,3,938,2026-03-09T18:05:56.572782
TN307_2018-09-19,2018,TN307,2018-09-19,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,"Il profumo è caratterizzato da una lieve nota ossidata di cetriolo e cimice, con sentori di ananas e una leggera acidità di kefir, accompagnati da un burroso con tostatura forte e un accenno di panna e latte fresco, risultando piuttosto piatto. Il sapore si presenta sapido e umami, con piccantezza media e un equilibrio che include leggere note amare e salate, risultando complessivamente equilibrato. La texture lascia la bocca pulita, è asciutta e secca, con una consistenza deformabile e compatta, poco friabile e con una grana ben percettibile, arricchita dalla presenza di cristalli. La struttura della pasta mostra una frattura irregolare con striature e microocchiature, presentando una grana grossolana e difettosa. Il colore della pasta è giallo paglierino omogeneo, con un leggero alone e zone grigiastre. Lo spessore della crosta è mediamente di 10 mm, con variazioni che raggiungono i 15 mm in alcuni punti.",6,10,1593,2026-03-09T18:06:01.522476
TN307_2021-01-27,2020,TN307,2021-01-27,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_GRANA_A.bmp,"Il profumo è caratterizzato da una debole fermentazione. Il sapore presenta una leggera predominanza dell'amaro, risultando allappante. L'aroma è accompagnato da una nota di sapone strana. La texture appare poco solubile. La struttura della pasta mostra una frattura abbastanza regolare ma incavata, con una consistenza ""grassa"" e meno evoluta verso i piatti, risultando nel complesso bella. Il colore della pasta è paglierino, con tonalità color cipria e bordi completamente rosa. Lo spessore della crosta è simile a un'unghia, con un colore sottocrosta che si distingue per un tono rosellino rispetto alla pasta molto pallida.",7,7,1171,2026-03-09T18:06:06.137942
TN306_2019-01-16,2018,TN306,2019-01-16,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P1a_306_grana.bmp,"Il profumo è poco intenso, con note di burro fuso, panna e un accenno di brodo vegetale, accompagnato da sentori floreali e una leggera tostatura; tuttavia, in alcuni campioni si percepiscono note di marcio e fermentato cattico — difetto. Il sapore presenta una sapidità media con piccantezza marcata e un buon umami, sebbene in alcuni casi risulti molto amaro. L'aroma è equilibrato, con richiami a burro fuso, panna e brodo di carne, ma anche a note animali e di paglia. La texture è umida e cedevole, con una certa friabilità e cristalli percepibili, mentre la struttura della pasta mostra una frattura con avvallamenti e striature, con una grana fine e omogenea. Il colore della pasta è giallo carico, uniforme, con leggeri aloni rosati. Lo spessore della crosta è di circa 1 cm, omogeneo e di colore contrastato.",7,11,1909,2026-03-09T18:06:11.937924
TN302_2019-03-06,2018,TN302,2019-03-06,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P1a_302_grana.bmp,"Il profumo è caratterizzato da note di latte cotto, burro e panna, con una leggera presenza di fieno e nocciola, risultando complessivamente buono. Il sapore si presenta salato e umami, con un equilibrio di note dolciastre e sapide, sebbene alcuni panelisti lo considerino salatissimo, il che porta a una valutazione nella norma. L'aroma è complesso, con sentori di panna e tostato, ma un commento non del tutto positivo suggerisce una leggera dissonanza. La texture è asciutta e poco solubile, con una friabilità leggera e pochi cristalli, risultando nella norma inferiore. La struttura della pasta mostra una frattura irregolare e una grana grossa, con una buona presenza di microocchiatura, valutata come ottima. Il colore della pasta è giallo carico e omogeneo, mentre lo spessore della crosta è piuttosto alto, con una media di 1 cm, ma con qualche difetto legato agli scalzi e agli spigoli grossi — difetto.",7,10,1826,2026-03-09T18:06:17.788897
TN302_2020-03-04,2019,TN302,2020-03-04,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P1a_TN302_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P1a_TN302_Grana.bmp,Il profumo è caratterizzato da intensi sentori di panna. La texture è friabile.,3,3,874,2026-03-09T18:06:19.973681
TN311_2019-01-09,2018,TN311,2019-01-09,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P3a_311_grana.bmp,"Il profumo è caratterizzato da una buona intensità di latte fresco, panna e burro sciolto, con sentori dolci e lattei, anche se presenta note di pozzo di scarico che ne compromettono la pulizia — difetto. Il sapore risulta equilibrato, con una leggera tendenza all'acido e un amaro percepito, ma con una sapidità spiccata e un buon umami. L'aroma è complesso, con note di panna, crosta di formaggio e burro, ma una porzione presenta un aroma di muffa — difetto. La texture è granulosa e friabile, con evidenti cristalli, ma alcuni panelisti segnalano una quasi assenza di cristalli e un'eccessiva umidità — difetto. La struttura della pasta mostra una frattura irregolare e grossolana, con una grana evidente. Il colore della pasta è omogeneo, tendente al paglierino, mentre lo spessore della crosta è medio, variabile tra 7 e 11 mm.",7,10,1966,2026-03-09T18:06:25.757863
TN319_2019-04-03,2018,TN319,2019-04-03,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-04-03/P3a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-04-03/P3a_319_grana.bmp,"Il profumo è caratterizzato da note di latte cotto, burro fuso e una leggera presenza animale, con sentori di verdure lesse e pane tostato che si intrecciano in un bouquet complesso e piacevole. Al palato, il sapore si presenta leggermente salato e acido, con un amaro delicato e un equilibrio generale che evita eccessi. L'aroma richiama nuovamente note di panna e burro, accompagnate da accenni di formaggio cotto e brodo grasso di carne. La texture è mediamente friabile, con una struttura granulosa e una solubilità limitata, mentre la pasta mostra una frattura regolare e una grana fine, con leggera microocchiatura. Il colore della pasta è chiaro e uniforme, con un tono paglierino grigiastro. Lo spessore della crosta è di media intensità, con una misura di circa 9 mm e una certa variabilità tra i piatti e gli scalzi.",7,11,1980,2026-03-09T18:06:33.609182
TN313_2019-03-13,2018,TN313,2019-03-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P4a_313_grana.bmp,"Il profumo è di intensità medio-moderata, con note di latte crudo e vegetale leggero, accompagnato da sentori di panna e burro fresco, ma anche da una leggera tostatura e un accenno di solvente — difetto. Il sapore si presenta equilibrato, con una dolcezza predominante e una leggera amarezza, mentre l'umami è ben percepito. L'aroma rivela note di panna cotta e burro fuso, con una certa intensità e un carattere lattico. La texture è umida e poco friabile, con una buona presenza di cristalli, ma risulta anche pastosa. La struttura della pasta mostra una frattura ad arco con microocchiature ben visibili, anche se la grana appare disomogenea. Il colore della pasta è giallo chiaro, con un alone grigio centrale. Lo spessore della crosta è variabile, con alcune parti più spesse fino a 1 cm.",7,11,1965,2026-03-09T18:06:44.769162
TN319_2022-01-12,2021,TN319,2022-01-12,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-12_Seduta_12/P3a_TN319_123_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-12_Seduta_12/P3a_TN319_123_Grana.bmp,"Il profumo è caratterizzato da note di mandorle amare, che si rivelano in modo distintivo. Il sapore risulta poco intenso, mentre l'aroma si mantiene coerente con le percezioni olfattive. La texture è asciutta, conferendo una sensazione di leggerezza al palato. La crosta presenta uno spessore più pronunciato sui piatti, contribuendo a una maggiore protezione della pasta interna.",4,3,953,2026-03-09T18:06:47.419511
TN323_2019-02-13,2018,TN323,2019-02-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_grana.bmp,"Il profumo è caratterizzato da una buona intensità di note di frutta secca e latte intero fresco, con accenni di burro e un fondo di ossidazione che risulta poco piacevole — difetto. Il sapore si presenta salato e piccante, con un equilibrio tra dolcezza e una leggera acidità, ma con una nota amara che emerge in alcuni assaggi. L'aroma rivela sentori di stalla e frutta secca, ma è presente anche un aroma difettoso non tipico del grana — difetto. La texture è eccellente, con una friabilità e solubilità ben percepibili, accompagnate da cristalli di tirosina. La struttura della pasta mostra una microocchiatura diffusa e una frattura non regolare, con evidenti venature e occhiature di dimensioni variabili. Il colore della pasta è chiaro e omogeneo, con una leggera sfumatura rosata. Lo spessore della crosta risulta sottile, con una media di 11 mm.",7,10,1919,2026-03-09T18:06:52.812990
TN319_2021-01-27,2020,TN319,2021-01-27,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_GRANA_A.bmp,"Il profumo è caratterizzato da note di ananas e frutta esotica, ma risulta non equilibrato nell'espressione. Il sapore si presenta acerbo, mentre l'aroma è dominato da un eccesso di ananas e banana, elementi non tipici, accompagnati da sentori di burro fuso. La texture è di pasta stirata, che tende al duro, e la struttura della pasta ricorda quella dello sbrinz, con una microocchiatura leggera.",5,5,1043,2026-03-09T18:06:56.266097
TN314_2018-10-24,2018,TN314,2018-10-24,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P3a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P3a_314_grana.bmp,"Il profumo è intenso e complesso, con note di burro fuso, vegetale e un accenno di cuoio-animale, accompagnato da un leggero richiamo di brodo di carne. Il sapore si distingue per un umami molto presente, con un salato che risulta equilibrato, sebbene alcuni panelisti segnalino una piccantezza eccessiva — difetto. L'aroma è ricco, evocando crosta e formaggio cotto, con sfumature di burro pane e brodo animale. La texture è caratterizzata da una certa durezza, con una grana fine e la presenza di cristalli di tirosina, risultando asciutta e granulosa, ma anche morbida e umida in alcune parti. La struttura della pasta presenta una microocchiatura centrale e zone stirate, con una frattura regolare. Il colore della pasta è carico e intenso, con alcune macchie più chiare. Lo spessore della crosta è medio, variando tra i 10 e i 12 mm, con un colore sottocrosta aranciato.",7,12,1814,2026-03-09T18:07:02.046092
TN326_2019-12-11,2019,TN326,2019-12-11,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P6a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P6a_TN326_Grana.bmp,"Il profumo è molto tenue, con una complessità ridotta e percepito solo alla apertura. Il sapore non è stato ricordato dai panelisti, mentre l'aroma risulta scarico. La texture è compatta e non granulosa, priva di friabilità. La struttura della pasta si presenta senza grana, con diverse zone quasi lisce.",5,5,1001,2026-03-09T18:07:04.901404
