attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Colore della Pasta
Colore_della_Pasta,TN305_2019-02-13,1154.0,TN305,C0C,TG_35,2019-02-13,2019.0,FUORI_ATTRIBUTO,Grana fine con frattura regolare.,Grana fine frattura regolare,Grana fine frattura regolare,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.0
Colore_della_Pasta,TN307_2019-02-13,1155.0,TN307,C0E,Q_02,2019-02-13,2019.0,OK,Il campione presenta una pasta carica al centro.,Carico al centro,Carico al centro ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN307_2019-02-13,1156.0,TN307,C0E,Q_09,2019-02-13,2019.0,OK,Il campione ha una chiazza leggermente più carica al centro.,Una chiazza leggermente più carica in centro,Una chiazza leggermente più carica in centro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.5
Colore_della_Pasta,TN307_2019-02-13,1157.0,TN307,C0E,TG_04,2019-02-13,2019.0,OK,"Il campione è omogeneo, non troppo carico, con un alone ristretto al centro.",Omogenea non troppo carica. Alone ristretto alcentro,Omogenea non troppo carica. Alone ristretto alcentro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.0
Colore_della_Pasta,TN307_2019-02-13,,TN307,C0E,TG_05,2019-02-13,2019.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN307_2019-02-13,1158.0,TN307,C0E,TG_11,2019-02-13,2019.0,OK,Il campione presenta un leggero alone centrale.,Leggero alone centrale, Leggero alone centrale ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.8
Colore_della_Pasta,TN307_2019-02-13,1159.0,TN307,C0E,TG_13,2019-02-13,2019.0,CONFORME,"Il campione presenta una pasta conforme, caratterizzata da un colore uniforme e priva di difetti.",Omogeneo,Omogeneo ,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.6
Colore_della_Pasta,TN307_2019-02-13,1160.0,TN307,C0E,TG_14,2019-02-13,2019.0,OK,"Il campione mostra una pasta di colore chiaro, omogenea e priva di macchie, evidenziando una buona qualità.",Colore chiara e omogenea,Colore chiara e omogenea,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.0
Colore_della_Pasta,TN307_2019-02-13,1161.0,TN307,C0E,TG_19,2019-02-13,2019.0,OK,"La pasta del campione è omogenea e presenta una tonalità abbastanza chiara, senza disomogeneità.",Omogeneo e abbastanza chiaro,Omogeneo e abbastanza chiaro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.9
Colore_della_Pasta,TN307_2019-02-13,1162.0,TN307,C0E,TG_26,2019-02-13,2019.0,OK,"Il campione è caratterizzato da una pasta chiara e omogenea, che rispetta gli standard qualitativi.",Chiaro omogeneo,Chiaro omogeneo ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.5
Colore_della_Pasta,TN307_2019-02-13,1163.0,TN307,C0E,TG_35,2019-02-13,2019.0,OK,"Il campione presenta una pasta di colore paglierino chiaro, omogenea con un alone verdognolo.",Omogeneo paglierino chiaro con alone verdognolo,Omogeneo paglierino chiaro con alone verdognolo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P3a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P3b_307_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.5
Colore_della_Pasta,TN311_2019-02-13,1164.0,TN311,C0G,Q_02,2019-02-13,2019.0,OK,Il campione presenta una pasta molto chiara con un leggero alone centrale.,Molto chiara con leggero alone centrale,Molto chiara con leggero alone centrale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.5
Colore_della_Pasta,TN311_2019-02-13,1165.0,TN311,C0G,Q_09,2019-02-13,2019.0,FUORI_ATTRIBUTO,Carico ma uniforme.,Carico ma uniformeorme,Carico ma uniforme,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.5
Colore_della_Pasta,TN311_2019-02-13,1166.0,TN311,C0G,TG_04,2019-02-13,2019.0,OK,"Il campione presenta una pasta saturo, non troppo carico e omogeneo.","Saturo, non troppo carico. Omogeneo","Saturo, non troppo carico. Omogeneo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.1
Colore_della_Pasta,TN311_2019-02-13,1167.0,TN311,C0G,TG_05,2019-02-13,2019.0,FUORI_ATTRIBUTO,Rosa nei piatti.,Rosa ai piatti,Rosa ai piatti ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.0
Colore_della_Pasta,TN311_2019-02-13,1168.0,TN311,C0G,TG_11,2019-02-13,2019.0,OK,Il campione presenta una pasta di colore giallo carico.,Giallo carico,Giallo carico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.8
Colore_della_Pasta,TN311_2019-02-13,1169.0,TN311,C0G,TG_13,2019-02-13,2019.0,OK,"La pasta del campione è di un paglierino chiaro e omogeneo, senza segni di difetti o macchie.",Paglierino chiaro omogeneo,Paglierino chiaro omogeneo ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.1
Colore_della_Pasta,TN311_2019-02-13,1170.0,TN311,C0G,TG_14,2019-02-13,2019.0,OK,"Il campione presenta una pasta di colore giallo, abbastanza carico.",Giallo abbastanza carico,Giallo abbastanza carico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.1
Colore_della_Pasta,TN311_2019-02-13,1171.0,TN311,C0G,TG_19,2019-02-13,2019.0,CONFORME,"Il campione presenta una pasta regolare, conforme agli standard di qualità richiesti.",Regolare,Regolare,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.0
Colore_della_Pasta,TN311_2019-02-13,1172.0,TN311,C0G,TG_26,2019-02-13,2019.0,OK,Il campione presenta una pasta omogenea ma carica.,Omogeneo  ma carico,Omogeneo  ma carico,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.0
Colore_della_Pasta,TN311_2019-02-13,1173.0,TN311,C0G,TG_35,2019-02-13,2019.0,OK,Il campione presenta una pasta di colore paglierino carico con un leggero alone verde grigiastro.,Paglierino carico con leggero alone verde grigiastro,Paglierino carico con leggero alone verde grigiastro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P4b_311_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.3
Colore_della_Pasta,TN323_2019-02-13,1174.0,TN323,C0N,Q_02,2019-02-13,2019.0,OK,"Il campione presenta una pasta non omogenea, più chiara al centro.",Non omogenea  Piu chiara al centro,Non omogenea  Piu chiara al centro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN323_2019-02-13,1175.0,TN323,C0N,Q_09,2019-02-13,2019.0,OK,"Il campione presenta una pasta chiara, non paglierina e omogenea.",Chiaro ma per effetto spugna,Chiaro ma per effetto spugna ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.5
Colore_della_Pasta,TN323_2019-02-13,1176.0,TN323,C0N,TG_04,2019-02-13,2019.0,OK,"Il campione presenta una pasta chiara, non paglierina e omogenea.","Chiaro, non paglierino. Omogeneo","Chiaro, non paglierino. Omogeneo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.1
Colore_della_Pasta,TN323_2019-02-13,,TN323,C0N,TG_05,2019-02-13,2019.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.0
Colore_della_Pasta,TN323_2019-02-13,1177.0,TN323,C0N,TG_11,2019-02-13,2019.0,OK,Il campione presenta una pasta di colore giallo leggermente carico.,Giallo leggermente carico,Giallo leggermente carico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-13\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.8
