attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Spessore della Crosta
Spessore_della_Crosta,TN311_2019-03-06,934.0,TN311,C0G,Q_09,2019-03-06,2019,OK,"Il colore aranciato della sottocrosta è più evidente su un lato, conforme alle attese per la stagionatura del Grana Trentino DOP.",Colore aranciato del sotto crosta più evidente su 1 lato,Colore sganciato del sotto crosta più evidente su 1 lato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.2
Spessore_della_Crosta,TN311_2019-03-06,935.0,TN311,C0G,TG_04,2019-03-06,2019,OK,"Il limite della crosta è molto netto, conforme alle attese per la stagionatura del Grana Trentino DOP.",Limite molto netto,Limite molto netto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.6
Spessore_della_Crosta,TN311_2019-03-06,,TN311,C0G,TG_05,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.3
Spessore_della_Crosta,TN311_2019-03-06,,TN311,C0G,TG_11,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.0
Spessore_della_Crosta,TN311_2019-03-06,936.0,TN311,C0G,TG_13,2019-03-06,2019,OK,"La crosta del campione è fine sui piatti e spessa sugli scalzi, con una misura media di 0,9cm, conforme alle attese per la stagionatura del Grana Trentino DOP.","Fine sui  piatti, spessa sugli scalzi 0,9cm media","Fine sui  piatti, spessa sugli scalzi 0,9cm media",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.3
Spessore_della_Crosta,TN311_2019-03-06,,TN311,C0G,TG_14,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.0
Spessore_della_Crosta,TN311_2019-03-06,937.0,TN311,C0G,TG_19,2019-03-06,2019,OK,"La valutazione di 9 deciso indica un campione di alta qualità, conforme agli standard del Grana Trentino DOP.",nella norma deciso,9 deciso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.2
Spessore_della_Crosta,TN311_2019-03-06,938.0,TN311,C0G,TG_24,2019-03-06,2019,OK,"La crosta del campione è fine nei piatti e grossa negli scalzi, conforme alle attese per la stagionatura del Grana Trentino DOP.",Fine nei patti e grossa negli scalzi...,Fine nei patti e grossa negli scalzi...,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.1
Spessore_della_Crosta,TN311_2019-03-06,,TN311,C0G,TG_26,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P3a_311_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3a_311_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P3b_311_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.5
Spessore_della_Crosta,TN313_2019-03-06,939.0,TN313,C0H,Q_02,2019-03-06,2019,OK,"La crosta del campione presenta uno spessore medio di 7mm e risulta sfumata, conforme alle attese per la stagionatura del Grana Trentino DOP.",Spessore medio 7mm Crosta sfumata,Spessore medio 7mm Crosta sfumata ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.5
Spessore_della_Crosta,TN313_2019-03-06,,TN313,C0H,Q_09,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.1
Spessore_della_Crosta,TN313_2019-03-06,,TN313,C0H,TG_04,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.6
Spessore_della_Crosta,TN313_2019-03-06,,TN313,C0H,TG_05,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.1
Spessore_della_Crosta,TN313_2019-03-06,,TN313,C0H,TG_11,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.6
Spessore_della_Crosta,TN313_2019-03-06,940.0,TN313,C0H,TG_13,2019-03-06,2019,OK,"Lo spessore di 0,8 cm della crosta è in linea con le attese per la stagionatura del Grana Trentino DOP.",molto sottile,"0,8 cm",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.0
Spessore_della_Crosta,TN313_2019-03-06,,TN313,C0H,TG_14,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.1
Spessore_della_Crosta,TN313_2019-03-06,941.0,TN313,C0H,TG_19,2019-03-06,2019,OK,"La valutazione di 8 indica un campione di buona qualità, conforme alle attese per il Grana Trentino DOP.",nella norma,8,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.9
Spessore_della_Crosta,TN313_2019-03-06,942.0,TN313,C0H,TG_24,2019-03-06,2019,FUORI_ATTRIBUTO,"C'è una grande differenza tra piatti e scalzi, ma mediamente è fine.",Molto diverso tra piatti e scalzi ma mediamente fine,Molto diverso tra piatti e scalzi ma mediamente fine,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.0
Spessore_della_Crosta,TN313_2019-03-06,,TN313,C0H,TG_26,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P4b_313_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,8.5
Spessore_della_Crosta,TN319_2019-03-06,943.0,TN319,C0M,Q_02,2019-03-06,2019,FUORI_ATTRIBUTO,La sfumatura è dispari e misura 11 mm.,Dispari sfumata 11mm,Dispari sfumata 11mm,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,6.5
Spessore_della_Crosta,TN319_2019-03-06,,TN319,C0M,Q_09,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.0
Spessore_della_Crosta,TN319_2019-03-06,,TN319,C0M,TG_04,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,5.8
Spessore_della_Crosta,TN319_2019-03-06,,TN319,C0M,TG_05,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.2
Spessore_della_Crosta,TN319_2019-03-06,,TN319,C0M,TG_11,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.4
Spessore_della_Crosta,TN319_2019-03-06,944.0,TN319,C0M,TG_13,2019-03-06,2019,OK,"La crosta del campione presenta uno spessore fine sui piatti e più spessa sugli scalzi, con un'unghia marcata.","Crosta molto fine sui piatti, più spessa sugli scalzi. Unghia marcata","Crosta molto fine sui piatti, più spessa sugli scalzi. Unghia marcata ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.1
Spessore_della_Crosta,TN319_2019-03-06,,TN319,C0M,TG_14,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,6.5
Spessore_della_Crosta,TN319_2019-03-06,945.0,TN319,C0M,TG_19,2019-03-06,2019,FUORI_ATTRIBUTO,"Sotto un piatto, la misura è più marcata a 8.",nella norma più marcato sotto un piatto,8 più marcato sotto un piatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Spessore della Crosta.csv,7.7
