attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Sapore
Sapore,TN306_2019-02-06,1166.0,TN306,C0D,TG_14,2019-02-06,2019,OK,"I gusti sono abbastanza equilibrati, con una piccantezza praticamente non percepibile.","gusti abbastanza equilibratorati, piccantecante praticamente non percepibile.","gusti abbastanza equilibrati, piccante praticamente non percepibile.",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.02
Sapore,TN306_2019-02-06,1167.0,TN306,C0D,Q_09,2019-02-06,2019,OK,Leggermente salato.,leg salato,leg salato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.48
Sapore,TN306_2019-02-06,1168.0,TN306,C0D,TG_11,2019-02-06,2019,OK,Acidulo e carente di sale.,"acidulo, carente di sale","acidulo, carente di sale",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.04
Sapore,TN306_2019-02-06,1169.0,TN306,C0D,TG_15,2019-02-06,2019,OK,Il sapore dolce è ben percepito e risulta abbastanza equilibrato.,"dolce ben percepito, abbastanza equilibratorato","dolce ben percepito, abbastanza equilibrato",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.32
Sapore,TN306_2019-02-06,1170.0,TN306,C0D,TG_35,2019-02-06,2019,OK,Il sapore è equilibrato con una nota piccante finale che arricchisce l'esperienza.,equilibrato con nota piccantecante finale,ecquilibrato con nota piccante finale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.66
Sapore,TN306_2019-02-06,1171.0,TN306,C0D,Q_02,2019-02-06,2019,OK,"La piccantezza si presenta con un'intensità medio alta, contribuendo al profilo gustativo.",piccantecante intensità medio alta,piccante intensità medio alta,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN306_2019-02-06,1172.0,TN306,C0D,TG_19,2019-02-06,2019,OK,"Il Grana Trentino DOP si presenta con un sapore abbastanza equilibrato, che bilancia dolcezza e sapidità.",abbastanza equilibratorato,abbastanza equilibrato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.26
Sapore,TN306_2019-02-06,1173.0,TN306,C0D,TG_04,2019-02-06,2019,OK,Non c'è una prevalenza di gusto; il sapore è delicato e equilibrato.,"nessuna prevalenza di gusto. delicato, equilibratorato","nessuna prevalenza di gusto. delicato, equilibrato",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.5
Sapore,TN306_2019-02-06,1174.0,TN306,C0D,TG_24,2019-02-06,2019,OK,"Il sapore è equilibrato, con dolcezza e amarezza che si manifestano contemporaneamente.",equilibratorato con dolce e amaro in contemporanea...,equilibrato con dolce e amaro in contemporanea...,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.42
Sapore,TN306_2019-02-06,1175.0,TN306,C0D,TG_05,2019-02-06,2019,OK,"Il sapore è dolce, leggermente salato e con una leggera piccantezza in finale.",dolce;leggermente salato;legermente piccantecante in finale;,dolce;leggermente salato;legermente piccante in finale;,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.62
Sapore,TN314_2019-02-06,1176.0,TN314,C0I,TG_13,2019-02-06,2019,OK,"Il sapore è leggermente piccante e salato, con una sensazione quasi bruciante.","legg piccantecante, salato. quasi bruciante","legg piccante, salato. quasi bruciante",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,5.98
Sapore,TN314_2019-02-06,1177.0,TN314,C0I,TG_26,2019-02-06,2019,OK,Salato con leggera amarezza.,salato legg amaro,salato legg amaro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.52
Sapore,TN314_2019-02-06,1178.0,TN314,C0I,TG_14,2019-02-06,2019,OK,"Il sapore è molto salato e piccante, contribuendo a un profilo gustativo deciso.","molto salato, piccantecante","molto salato, piccante",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,5.5
Sapore,TN314_2019-02-06,1179.0,TN314,C0I,Q_09,2019-02-06,2019,OK,Leggermente amaro.,leg amaro,leg amaro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.76
Sapore,TN314_2019-02-06,1180.0,TN314,C0I,TG_11,2019-02-06,2019,OK,Il sapore è caratterizzato da una piccantezza marcata.,piccantecante,piccante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.7
Sapore,TN314_2019-02-06,1181.0,TN314,C0I,TG_15,2019-02-06,2019,OK,"Il sapore del Grana Trentino DOP presenta una nota piccante, con salato e umami che prevalgono.","nota piccantecante, salato e umami prevalgono","nota piccante, salato e umami prevalgono",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.04
Sapore,TN314_2019-02-06,1182.0,TN314,C0I,TG_35,2019-02-06,2019,OK,La sapidità e la piccantezza del Grana Trentino DOP sono elevate.,sapidità e piccantecantezza elevati,sapidità e piccantezza elevati,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.82
Sapore,TN314_2019-02-06,1183.0,TN314,C0I,Q_02,2019-02-06,2019,OK,"L'amaro, l'umami e la piccantezza si presentano con intensità media nel Grana Trentino DOP.",amaro intensità media;umami intensità media;piccantecante intensità media,amaro intensità media;umami intensità media;piccante intensità media,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN314_2019-02-06,1184.0,TN314,C0I,TG_19,2019-02-06,2019,OK,"C'è una leggera piccantezza, ma si riscontra un discreto equilibrio fra i sapori nel Grana Trentino DOP.","un po' di piccantecantezza, ma discreto equilibratorio fra i sapori","un po' di piccantezza, ma discreto equilibrio fra i sapori",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.72
Sapore,TN314_2019-02-06,1185.0,TN314,C0I,TG_04,2019-02-06,2019,OK,Un po' troppo salato.,un po' troppo salato,un po' troppo salato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.6
Sapore,TN314_2019-02-06,1186.0,TN314,C0I,TG_24,2019-02-06,2019,OK,Equilibrato e leggermente sapido.,"equilibratorato, leggerm. sapido","equilibrato, leggerm. sapido",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.9
Sapore,TN314_2019-02-06,1187.0,TN314,C0I,TG_05,2019-02-06,2019,OK,Acido.,acido,acido,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.04
Sapore,TN323_2019-02-06,1188.0,TN323,C0N,TG_13,2019-02-06,2019,OK,Poco salato.,"poco salato,","poco salato,",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.72
Sapore,TN323_2019-02-06,1189.0,TN323,C0N,TG_26,2019-02-06,2019,OK,Abbastanza salato.,abb equi un po salato,abb equi un po salato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN323_2019-02-06,1190.0,TN323,C0N,TG_14,2019-02-06,2019,OK,L'umami è intenso nel Grana Trentino DOP.,umami intenso,umami intenso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.54
Sapore,TN323_2019-02-06,1191.0,TN323,C0N,Q_09,2019-02-06,2019,OK,Leggermente salato.,leg salato,leg salato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.88
Sapore,TN323_2019-02-06,1192.0,TN323,C0N,TG_11,2019-02-06,2019,OK,Il sapore del Grana Trentino DOP è piuttosto neutro e manca di sale.,"piuttosto neutro, manca sale","piuttosto neutro, manca sale",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-06\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.52
